nom_dep,nom_prov,nom_dist,nom_ccpp,objectid,ubigeo_ccpp,compl_encuesta,tipo_encuesta,p94_ccppesce,tipo_ccpp,vivitotal,vivitot_hab,pobl_total,vivicon_conex,poblcon_accesoserv,tenen_serv,sinserv_formabast,p105_tienesistagua,p107_cuentasistdispexcr,p107a_realizdispexcr,p107a_realizdispexcr_pozocieg,lat,lng
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,BLAYS,384154,1304030035,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,10,30,0,0,Sin servicio,Otro,No,No,Si,No,-7.230615,-79.50980299999998
LA LIBERTAD,JULCAN,CARABAMBA,BUENA VENTURA,384303,1305030029,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,20,75,0,0,Sin servicio,Otro,No,No,No,Si,-8.177208000000007,-78.59564999999998
LA LIBERTAD,PATAZ,TAYABAMBA,LA TRANCA,385076,1308010138,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,22,0,0,Sin servicio,Otro,No,No,Si,Si,-8.251070000000027,-77.358518
LA LIBERTAD,PATAZ,HUAYLILLAS,CHUNGANA,385278,1308050008,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,45,41,98,0,0,Sin servicio,Otro,No,Si,,,-8.180457999999987,-77.34965999999997
LA LIBERTAD,PATAZ,PATAZ,LA ESPERANZA,385549,1308090112,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,9,0,0,Sin servicio,Otro,No,No,No,Si,-7.6975080000000276,-77.62294300000002
LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,LLAMPA,385744,1309010016,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,65,65,260,0,0,Sin servicio,Otro,No,No,Si,Si,-7.780974000000015,-78.115612
LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,URPAY,385753,1309010026,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,150,150,600,0,0,Sin servicio,Otro,No,No,Si,Si,-7.790039999999976,-78.09508199999999
LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,CUSHURO,385773,1309010048,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,70,70,280,0,0,Sin servicio,Otro,No,No,Si,Si,-7.9007310000000075,-77.99231900000001
LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,COIGOBAMBA ALTO,385789,1309010065,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,40,40,160,0,0,Sin servicio,Otro,No,No,Si,Si,-7.851409999999987,-78.00152600000001
LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,LA PERDIZ,385799,1309010075,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,90,90,360,0,0,Sin servicio,Otro,No,No,Si,Si,-7.869593000000009,-78.12021600000003
LA LIBERTAD,SANCHEZ CARRION,CHUGAY,SARGOLLPA,385850,1309020050,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,11,11,37,0,0,Sin servicio,Otro,No,Si,,,-7.813432999999975,-77.8904
LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,SAN PEDRO,386183,1309060062,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,12,0,0,Sin servicio,Otro,No,No,Si,Si,-7.76042799999999,-78.12797699999999
LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,CHAIPIORCO,386189,1309060068,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,25,20,100,0,0,Sin servicio,Otro,No,No,Si,Si,-7.723025000000007,-78.15065700000002
LA LIBERTAD,SANCHEZ CARRION,SARIN,CORRAL REDONDO,386317,1309070097,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,4,16,0,0,Sin servicio,Otro,No,No,Si,Si,-7.883016999999995,-77.882925
LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,FRAILONES,386596,1310040032,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,6,0,0,Sin servicio,Otro,No,No,No,Si,-8.167024000000026,-77.98686800000002
LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,ALTO GANDA,386597,1310040033,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,7,0,0,Sin servicio,Otro,No,No,No,Si,-8.167917999999986,-77.991873
LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,QUINUALITO,386667,1310060012,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,12,60,0,0,Sin servicio,Otro,No,Si,,,-7.987671999999975,-78.345168
LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,TRES CRUCES,386703,1310060051,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,8,60,0,0,Sin servicio,Otro,No,No,Si,Si,-8.020879999999977,-78.28472699999998
LA LIBERTAD,VIRU,GUADALUPITO,COSCOMBA,387202,1312030002,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,1,4,0,0,Sin servicio,Otro,No,No,No,Si,-8.71133500000002,-78.63666799999999
LAMBAYEQUE,CHICLAYO,CHICLAYO,RAMIRO PRIALE,387228,1401010006,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,200,0,1000,0,0,Sin servicio,Otro,No,No,Si,No,-6.756245999999976,-79.79116199999999
LAMBAYEQUE,CHICLAYO,CHICLAYO,SAN BARTOLO,387234,140101,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,200,0,1000,0,0,Sin servicio,Otro,No,No,Si,No,-6.780036999999993,-79.85880100000003
LAMBAYEQUE,CHICLAYO,CHICLAYO,SAN JUAN DE DIOS,387235,140101,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,150,0,750,0,0,Sin servicio,Otro,No,No,No,Si,-6.780036999999993,-79.85880100000003
LAMBAYEQUE,CHICLAYO,CHICLAYO,VIRGEN DE GUADALUPE,387239,140101,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,70,0,350,0,0,Sin servicio,Otro,No,No,Si,No,-6.780036999999993,-79.85880100000003
LAMBAYEQUE,CHICLAYO,CHICLAYO,LAS LOMAS DE SAMAN,387240,140101,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,0,120,0,0,Sin servicio,Otro,No,No,Si,No,-6.780036999999993,-79.85880100000003
LAMBAYEQUE,CHICLAYO,CHONGOYAPE,PAMPA GRANDE,387281,1401020045,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Pequeña ciudad,1500,0,7500,0,0,Sin servicio,Otro,No,No,Sin información,Sin información,-6.745114000000001,-79.47890999999998
LAMBAYEQUE,CHICLAYO,CHONGOYAPE,RESERVA CHAPARRI,387286,1401020054,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,4,0,0,Sin servicio,Otro,No,No,Si,No,-6.540110000000027,-79.47469799999999
LAMBAYEQUE,CHICLAYO,CHONGOYAPE,PULLEN - LA CASCADA,387294,140102,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,31,0,87,0,0,Sin servicio,Otro,No,No,Sin información,Sin información,-6.626862000000017,-79.464563
LAMBAYEQUE,CHICLAYO,CHONGOYAPE,NUEVO SAN LORENZO,387301,140102,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,21,0,104,0,0,Sin servicio,Otro,No,No,Si,No,-6.626862000000017,-79.464563
LAMBAYEQUE,CHICLAYO,CHONGOYAPE,SANTA CATALINA,387302,140102,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,60,0,210,0,0,Sin servicio,Otro,No,No,Si,No,-6.626862000000017,-79.464563
LAMBAYEQUE,CHICLAYO,CHONGOYAPE,EL POZO,387303,140102,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,0,40,0,0,Sin servicio,Otro,No,No,No,Si,-6.626862000000017,-79.464563
LAMBAYEQUE,CHICLAYO,CHONGOYAPE,EL OVALO,387304,140102,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,0,30,0,0,Sin servicio,Otro,No,No,No,Si,-6.626862000000017,-79.464563
LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,SAN JUAN DE DIOS,387323,140105,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,100,0,500,0,0,Sin servicio,Otro,No,No,Si,No,-6.740143999999987,-79.84312799999998
LAMBAYEQUE,CHICLAYO,LA VICTORIA,ZORROCOTO,387340,1401060022,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,0,21,0,0,Sin servicio,Otro,No,No,Si,No,-6.830400999999995,-79.88643300000001
LAMBAYEQUE,CHICLAYO,LA VICTORIA,SAGRADO CORAZON DE JESUS,387346,1401060028,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,35,0,175,0,0,Sin servicio,Otro,No,No,Si,No,-6.803808000000004,-79.85373099999998
LAMBAYEQUE,CHICLAYO,LA VICTORIA,CHACUPE ALTO LOS SANCHEZ,387355,140106,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,0,100,0,0,Sin servicio,Otro,No,No,Si,No,-6.823578999999995,-79.86091499999998
LAMBAYEQUE,CHICLAYO,LA VICTORIA,MUNDO GRANDE,387359,140106,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,0,150,0,0,Sin servicio,Otro,No,No,Si,No,-6.823578999999995,-79.86091499999998
LAMBAYEQUE,CHICLAYO,LA VICTORIA,LA HUACA,387362,140106,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,25,0,125,0,0,Sin servicio,Otro,No,No,Si,No,-6.823578999999995,-79.86091499999998
LAMBAYEQUE,CHICLAYO,LAGUNAS,NUEVO MOCUPE,387367,1401070007,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,400,0,1715,0,0,Sin servicio,Otro,No,Si,,,-6.978799999999978,-79.64770600000003
LAMBAYEQUE,CHICLAYO,MONSEFU,PUENTE GRANDE,387421,1401080025,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,46,26,130,0,0,Sin servicio,Otro,No,No,Si,No,-6.843951000000004,-79.82816000000003
LAMBAYEQUE,CHICLAYO,PIMENTEL,PUENTE ASCORBE,387512,1401120016,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,0,50,0,0,Sin servicio,Otro,No,No,Si,Si,-6.789447999999993,-79.88146499999999
LAMBAYEQUE,CHICLAYO,REQUE,AMPLIACION NUEVO REQUE,387545,140113,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,190,180,650,0,0,Sin servicio,Otro,No,No,Si,Si,-6.863481999999976,-79.794193
LAMBAYEQUE,CHICLAYO,POMALCA,TUTUMO,387645,1401180003,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,0,7,0,0,Sin servicio,Otro,No,No,Si,No,-6.74489699999998,-79.738993
LAMBAYEQUE,CHICLAYO,POMALCA,FUERZA LAS PALMAS,387665,140118,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,327,0,820,0,0,Sin servicio,Otro,No,No,Si,No,-6.781762000000015,-79.75901699999997
LAMBAYEQUE,CHICLAYO,TUMAN,LOS COCOS,387706,1401200015,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,0,100,0,0,Sin servicio,Otro,No,No,Si,No,-6.7806190000000015,-79.66273699999999
LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,SANTOS DARWIN CARCAMO,388164,140301,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,60,60,255,0,0,Sin servicio,Otro,No,No,Si,No,-6.673967000000005,-79.93288999999999
LAMBAYEQUE,LAMBAYEQUE,JAYANCA,PURISIMA CONCEPCION SECTOR B,388243,1403040028,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,2,0,0,Sin servicio,Otro,No,No,No,Si,-6.311258000000009,-79.907982
LAMBAYEQUE,LAMBAYEQUE,MORROPE,SANTA ROSA,388386,1403060078,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,18,18,103,0,0,Sin servicio,Otro,No,No,Si,No,-6.516650000000027,-79.97498300000001
LAMBAYEQUE,LAMBAYEQUE,MOTUPE,TONGORRAPE (LA CAPILLA),388411,1403070002,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,250,235,500,0,0,Sin servicio,Otro,No,No,Si,No,-6.054660000000013,-79.67738000000003
LAMBAYEQUE,LAMBAYEQUE,MOTUPE,SONOLIPE,388428,1403070019,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,300,300,1350,0,0,Sin servicio,Otro,No,No,Si,No,-6.158073000000002,-79.69422800000001
LAMBAYEQUE,LAMBAYEQUE,OLMOS,EL MORANTE,388471,1403080003,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,24,24,50,0,0,Sin servicio,Otro,No,No,No,Si,-5.570405999999991,-80.05015700000001
LAMBAYEQUE,LAMBAYEQUE,OLMOS,LAS ANIMAS,388472,1403080004,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,8,50,0,0,Sin servicio,Otro,No,No,Si,Si,-5.580904999999973,-79.96794699999998
LAMBAYEQUE,LAMBAYEQUE,OLMOS,REDONDO,388489,1403080021,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,31,6,125,0,0,Sin servicio,Otro,No,No,No,Si,-5.702003999999988,-80.04359
LAMBAYEQUE,LAMBAYEQUE,OLMOS,SAN JOSE,388505,1403080037,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,6,30,0,0,Sin servicio,Otro,No,No,No,Si,-5.740090000000009,-80.04410999999999
LAMBAYEQUE,LAMBAYEQUE,OLMOS,RACALI,388522,1403080054,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,35,35,200,0,0,Sin servicio,Otro,No,No,No,Si,-5.861477999999977,-79.69279999999998
LAMBAYEQUE,LAMBAYEQUE,OLMOS,PUPURRE SAGRADO CORAZON,388619,1403080152,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,40,40,160,0,0,Sin servicio,Otro,No,No,Si,No,-5.983465000000024,-79.76527900000002
LAMBAYEQUE,LAMBAYEQUE,OLMOS,PUMPURRE VALLE HERMOSO,388620,1403080153,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,14,8,13,0,0,Sin servicio,Otro,No,No,Si,No,-5.994974000000013,-79.777916
LAMBAYEQUE,LAMBAYEQUE,OLMOS,MIRAFLORES,388627,1403080160,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,114,84,180,0,0,Sin servicio,Otro,No,No,Si,Si,-6.007996999999989,-79.74426699999998
LAMBAYEQUE,LAMBAYEQUE,OLMOS,RINCONADA SAN ISIDRO,388642,1403080179,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-5.630858999999987,-79.84056399999997
LAMBAYEQUE,LAMBAYEQUE,PACORA,SAN PABLO,388692,1403090019,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,7,19,0,0,Sin servicio,Otro,No,Si,,,-6.405399999999986,-79.88085000000001
LAMBAYEQUE,LAMBAYEQUE,TUCUME,PUPLAN,388819,1403120005,SI,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,138,138,650,25,125,Sin servicio,Otro,No,No,Si,No,-6.478126999999972,-79.91132900000002
LIMA,BARRANCA,BARRANCA,LAS HUERTAS,388871,1502010008,SI,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,120,104,315,104,315,Sin servicio,Otro,No,Si,,,-10.673877000000005,-77.63850500000001
LIMA,BARRANCA,BARRANCA,LA ENSENADA,388903,1502010046,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,200,0,800,0,0,Sin servicio,Otro,No,No,Si,No,-10.727476000000024,-77.74750999999998
LIMA,BARRANCA,PARAMONGA,HUARICANGA,388920,1502020018,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,200,0,800,0,0,Sin servicio,Otro,No,No,No,Si,-10.487866999999994,-77.74930699999999
LIMA,BARRANCA,PARAMONGA,MANZUETO,388935,1502020033,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,0,96,0,0,Sin servicio,Otro,No,No,No,Si,-10.627112000000011,-77.79353500000002
LIMA,BARRANCA,PARAMONGA,SAN PEDRO,388943,1502020041,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,45,0,180,0,0,Sin servicio,Otro,No,No,No,Si,-10.661698000000001,-77.816553
LIMA,BARRANCA,PARAMONGA,TABLA LARGA,388946,1502020044,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,0,22,0,0,Sin servicio,Otro,No,No,No,Si,-10.65981099999999,-77.79377499999998
LIMA,BARRANCA,PARAMONGA,CALERA,388960,150202,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,18,0,62,0,0,Sin servicio,Otro,No,No,No,Si,-10.48644999999999,-77.742166
LIMA,BARRANCA,SUPE PUERTO,PAN DE AZUCAR,389053,1502050005,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,0,16,0,0,Sin servicio,Otro,No,No,No,Si,-10.778202000000022,-77.72630099999998
LIMA,CAÑETE,CHILCA,LOS TILOS,390127,1505050046,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,10,50,0,0,Sin servicio,Otro,No,No,Si,No,-12.494590000000017,-76.74587000000002
LIMA,CAÑETE,IMPERIAL,SANTA ANA,390201,150507,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,100,0,500,0,0,Sin servicio,Otro,No,No,Si,No,-13.033102999999983,-76.36961100000002
LIMA,CAÑETE,IMPERIAL,ASOC. GANADEROS VISTA ALEGRE,390202,150507,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,100,0,650,0,0,Sin servicio,Otro,No,No,Si,No,-13.033102999999983,-76.36961100000002
LIMA,CAÑETE,MALA,CERRO COLORADO,390232,1505090014,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,27,0,70,0,0,Sin servicio,Otro,No,No,Si,No,-12.680252999999993,-76.628244
LIMA,CAÑETE,MALA,LOS PLATANALES (SANTA INES),390234,1505090016,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,70,0,270,0,0,Sin servicio,Otro,No,No,Si,No,-12.688368000000025,-76.62623500000001
LIMA,CAÑETE,MALA,SANTA ENRIQUETA,390235,1505090017,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,0,70,0,0,Sin servicio,Otro,No,No,Si,No,-12.681280000000015,-76.62774300000001
LIMA,CAÑETE,MALA,CERRO PIÑON,390238,1505090021,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,0,60,0,0,Sin servicio,Otro,No,No,Si,No,-12.691416000000004,-76.626691
LIMA,CAÑETE,MALA,BUJAMA BAJA,390241,1505090024,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Pequeña ciudad,1200,0,5500,0,0,Sin servicio,Otro,No,No,Sin información,Sin información,-12.71190200000001,-76.63282800000002
LIMA,CAÑETE,MALA,BUJAMA ALTA,390250,1505090023,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,400,0,1400,0,0,Sin servicio,Otro,No,No,Si,No,-12.708931000000007,-76.619708
LIMA,CAÑETE,NUEVO IMPERIAL,NUEVA EXPANSION DE CARMEN ALTO,390287,150510,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Pequeña ciudad,500,0,3000,0,0,Sin servicio,Otro,No,No,Si,No,-12.960495999999978,-76.258576
LIMA,CAÑETE,NUEVO IMPERIAL,MACATANGA,390292,150510,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,0,35,0,0,Sin servicio,Otro,No,No,Si,No,-12.960495999999978,-76.258576
LIMA,CAÑETE,SAN LUIS,VISTA ALEGRE,390423,1505140029,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,10,40,0,0,Sin servicio,Otro,No,No,Si,No,-13.028945000000022,-76.40216199999998
LIMA,CAÑETE,ZUÑIGA,SAN JUANITO,390463,1505160010,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,25,14,50,0,0,Sin servicio,Otro,No,No,Si,Si,-12.840318000000025,-75.97055
LIMA,HUAROCHIRI,SANTIAGO DE TUNA,HUARAHUARA,392006,1507300007,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,2,0,0,Sin servicio,Otro,No,No,Si,Si,-11.974235000000022,-76.53760699999998
LIMA,HUAURA,HUALMAY,CARQUIN CHICO,392326,1508050005,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,80,0,320,0,0,Sin servicio,Otro,No,No,No,Si,-11.079714000000024,-77.604106
LIMA,YAUYOS,HUAMPARA,TELAR,393691,1510130006,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,0,20,0,0,Sin servicio,Otro,No,No,No,Si,-12.35569700000002,-76.18289499999997
LIMA,YAUYOS,HUAMPARA,PASHKA,393692,1510130007,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,0,8,0,0,Sin servicio,Otro,No,No,No,Si,-12.35776199999998,-76.18883799999998
LIMA,YAUYOS,HUAMPARA,LLUCUMA,393693,1510130008,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,0,9,0,0,Sin servicio,Otro,No,No,No,Si,-12.364930000000015,-76.17672800000003
LIMA,YAUYOS,HUAMPARA,SINOHUASI,393694,1510130009,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,0,7,0,0,Sin servicio,Otro,No,No,No,Si,-12.373989999999992,-76.19535000000002
LIMA,YAUYOS,HUAMPARA,PUEBLO VIEJO,393695,1510130010,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,0,20,0,0,Sin servicio,Otro,No,No,No,Si,-12.382317,-76.18266499999999
LIMA,YAUYOS,HUAMPARA,CHILCUY,393696,1510130011,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,0,12,0,0,Sin servicio,Otro,No,No,No,Si,-12.378323000000023,-76.167888
LIMA,YAUYOS,HUAMPARA,PUCLUPAMPA,393697,1510130012,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,0,12,0,0,Sin servicio,Otro,No,No,No,Si,-12.380713000000014,-76.17938800000002
LIMA,YAUYOS,HUAMPARA,CUSIPUNCO,393698,1510130013,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,9,0,23,0,0,Sin servicio,Otro,No,No,No,Si,-12.383024999999975,-76.17434700000001
LIMA,YAUYOS,HUAMPARA,SHIMAN,393699,1510130014,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,0,12,0,0,Sin servicio,Otro,No,No,No,Si,-12.37714299999999,-76.18206199999997
LIMA,YAUYOS,HUAMPARA,YAHUARCOCHA,393701,1510130016,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,0,5,0,0,Sin servicio,Otro,No,No,No,Si,-12.390237000000013,-76.16660200000001
LORETO,MAYNAS,INDIANA,SANTA ISABEL,394560,1601040005,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,38,0,210,0,0,Sin servicio,Otro,No,No,No,Si,-3.4623300000000086,-72.91872799999999
LORETO,MAYNAS,INDIANA,TIMICURILLO I ZONA,394584,1601040030,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,55,0,287,0,0,Sin servicio,Otro,No,No,No,Si,-3.5301150000000234,-73.092173
LORETO,MAYNAS,PUNCHANA,SANTA CLARA SEGUNDA ZONA,394879,1601080026,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,33,0,118,0,0,Sin servicio,Otro,No,No,Sin información,Sin información,-3.627617999999984,-73.20494500000001
LORETO,MAYNAS,PUNCHANA,SAN ANTONIO,394909,1601080060,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,0,100,0,0,Sin servicio,Otro,No,No,Sin información,Sin información,-3.627738000000022,-73.25993999999997
LORETO,MAYNAS,SAN JUAN BAUTISTA,YUTO,395011,1601130009,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,13,0,38,0,0,Sin servicio,Otro,No,No,Si,No,-3.9017519999999877,-73.54984999999999
LORETO,MAYNAS,SAN JUAN BAUTISTA,EX PETROLEROS II ZONA,395041,1601130039,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,0,80,0,0,Sin servicio,Otro,No,No,Si,No,-4.06482699999998,-73.47498000000002
LORETO,MAYNAS,SAN JUAN BAUTISTA,SANTA MARTHA,395043,1601130041,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,21,0,195,0,0,Sin servicio,Otro,No,No,No,Si,-4.062067000000013,-73.38292999999999
LORETO,MAYNAS,SAN JUAN BAUTISTA,10 DE OCTUBRE I ZONA,395046,1601130044,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,35,0,150,0,0,Sin servicio,Otro,No,No,No,Si,-4.12383699999998,-73.44824599999998
LORETO,MAYNAS,SAN JUAN BAUTISTA,NUEVO SAN MARTIN,395053,1601130052,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,40,0,300,0,0,Sin servicio,Otro,No,No,No,Si,-4.187633000000005,-73.41395999999997
LORETO,MAYNAS,SAN JUAN BAUTISTA,12 DE ABRIL,395056,1601130055,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,80,0,500,0,0,Sin servicio,Otro,No,No,Sin información,Sin información,-4.219297999999981,-73.483968
