nom_dep,nom_prov,nom_dist,nom_ccpp,objectid,ubigeo_ccpp,tipo_encuesta,p94_ccppesce,tipo_ccpp,vivitotal,vivitot_hab,pobl_total,vivicon_conex,poblcon_accesoserv,tenen_serv,sinserv_formabast,p105_tienesistagua,p107_cuentasistdispexcr,p107a_realizdispexcr,p107a_realizdispexcr_pozocieg,lat,lng
SAN MARTIN,SAN MARTIN,MORALES,REDONDA,417669,2209100013,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,0,5,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-6.486427999999989,-76.402649
SAN MARTIN,SAN MARTIN,MORALES,CUMBACILLO,417671,2209100015,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,20,85,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-6.4954270000000065,-76.38748199999998
SAN MARTIN,TOCACHE,NUEVO PROGRESO,LA FLORIDA,417845,2210020030,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,35,33,118,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-8.442797999999982,-76.296108
TACNA,TACNA,TACNA,MAGOLLO (IRRIGACION MAGOLLO),418069,2301010008,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,22,0,50,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-18.078784999999982,-70.31862899999999
TACNA,TACNA,TACNA,CENTRO,418072,230101,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,50,0,200,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-18.23123099999998,-70.19554499999998
TACNA,TACNA,ALTO DE LA ALIANZA,NUEVA TARATA,418074,2301020002,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,280,0,105,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.972987999999987,-70.256867
TACNA,TACNA,ALTO DE LA ALIANZA,CRUZ DIVINA,418076,2301020004,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,80,0,21,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.985559000000023,-70.25992000000002
TACNA,TACNA,ALTO DE LA ALIANZA,ALTO TACNA,418077,2301020005,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,164,0,120,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.981330000000014,-70.25687499999998
TACNA,TACNA,ALTO DE LA ALIANZA,EL PARAISO,418078,2301020006,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,0,40,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.967640000000017,-70.255136
TACNA,TACNA,ALTO DE LA ALIANZA,HUAYNA ROQUE,418079,2301020007,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,70,0,20,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.977629999999976,-70.25470999999999
TACNA,TACNA,ALTO DE LA ALIANZA,HEROES DEL ALTO DE LA ALIANZA,418081,2301020009,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,190,0,210,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.981622000000016,-70.25484599999999
TACNA,TACNA,ALTO DE LA ALIANZA,ALTO PATA,418082,2301020010,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,32,0,80,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.980615,-70.25209799999999
TACNA,TACNA,ALTO DE LA ALIANZA,VIRGEN DE CHAPI,418083,2301020011,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,200,0,50,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.977333999999985,-70.248764
TACNA,TACNA,ALTO DE LA ALIANZA,LAS ANTENAS,418085,2301020013,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,0,12,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.991779000000008,-70.259774
TACNA,TACNA,ALTO DE LA ALIANZA,SAN CRISTOBAL,418087,2301020015,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,34,0,42,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.98539199999999,-70.25543199999998
TACNA,TACNA,ALTO DE LA ALIANZA,SAN JUAN BOSCO,418088,2301020016,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,0,20,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.98407500000002,-70.25557099999997
TACNA,TACNA,ALTO DE LA ALIANZA,ALTO CALIFORNIA,418089,2301020017,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,65,0,60,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.978061000000025,-70.25140499999998
TACNA,TACNA,ALTO DE LA ALIANZA,SAN FERNANDO,418090,2301020018,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,35,0,30,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.98433399999999,-70.25410199999999
TACNA,TACNA,ALTO DE LA ALIANZA,AEMINPU,418091,2301020019,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,84,0,75,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.974351000000013,-70.25045899999998
TACNA,TACNA,ALTO DE LA ALIANZA,EL CORAL,418092,2301020020,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,0,1,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.97803399999998,-70.25320699999997
TACNA,TACNA,ALTO DE LA ALIANZA,QUILLA BAJA,418093,2301020021,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,50,0,15,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.905111999999974,-70.25607600000001
TACNA,TACNA,ALTO DE LA ALIANZA,SAN MIGUEL,418094,2301020022,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,37,0,60,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.979638000000023,-70.25028300000002
TACNA,TACNA,ALTO DE LA ALIANZA,TRANSPORTISTAS SIEMPRE UNIDOS,418095,2301020023,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,49,0,15,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.99318599999998,-70.26434599999999
TACNA,TACNA,CIUDAD NUEVA,SANTA CRUZ DE CHOQUECHACA,418133,2301040002,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,95,0,140,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.96368799999999,-70.24815899999999
TACNA,TACNA,CIUDAD NUEVA,SEÑOR DE HUANCA,418134,2301040003,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,56,0,25,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.96010899999999,-70.239914
TACNA,TACNA,CIUDAD NUEVA,SOL ANDINO,418135,2301040004,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,58,0,70,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.96566200000001,-70.25458300000003
TACNA,TACNA,CIUDAD NUEVA,EL TREBOL,418136,2301040005,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,23,0,70,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.96220599999998,-70.25439799999998
TACNA,TACNA,CIUDAD NUEVA,HEROES ALTO CIUDAD NUEVA,418137,2301040006,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,220,0,150,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.969853,-70.24402300000003
TACNA,TACNA,CIUDAD NUEVA,NUEVO AMANECER,418138,2301040007,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,100,0,112,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-17.96975500000002,-70.24593900000002
TACNA,TACNA,CIUDAD NUEVA,EL MOLINO,418139,2301040008,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,31,0,31,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.955947999999978,-70.25212099999999
TACNA,TACNA,CIUDAD NUEVA,RESIDENTES DE QUEÑANI EN TACNA,418140,2301040009,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,42,0,117,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.966894000000025,-70.240004
TACNA,TACNA,CIUDAD NUEVA,NUEVO AMANECER II,418141,2301040010,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,66,0,66,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.962716,-70.24921999999998
TACNA,TACNA,CIUDAD NUEVA,TIERRA NUEVA,418142,2301040011,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,28,0,56,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-17.96969899999999,-70.236245
TACNA,TACNA,CIUDAD NUEVA,VIRGEN DE CONCEPCION,418143,2301040012,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,23,0,70,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.965012,-70.234601
TACNA,TACNA,CIUDAD NUEVA,LOS PILCOS,418144,2301040013,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,35,0,90,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.958523000000014,-70.25297499999999
TACNA,TACNA,CIUDAD NUEVA,FACAM,418145,2301040014,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,25,0,5,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.957583,-70.236178
TACNA,TACNA,INCLAN,CORUCA,418150,2301050005,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,90,80,130,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.652153,-70.45736
TACNA,TACNA,INCLAN,YARASCAY,418151,2301050006,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,7,21,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.671123000000023,-70.47590300000002
TACNA,TACNA,INCLAN,POQUERA LA BANDA,418157,2301050013,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,7,21,5,15,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.80732499999999,-70.49349799999999
TACNA,TACNA,INCLAN,POQUERA,418158,2301050014,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,30,105,80,210,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.82437299999998,-70.51710000000003
TACNA,TACNA,INCLAN,NUEVO TOMASIRI,418159,2301050016,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,150,130,150,200,525,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.848239999999976,-70.49673000000001
TACNA,TACNA,INCLAN,TOMASIRI,418160,2301050017,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,20,45,20,45,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.842697999999984,-70.51570800000002
TACNA,TACNA,INCLAN,PROTER SAMA,418161,2301050019,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,350,300,400,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.785736999999983,-70.50586499999997
TACNA,TACNA,INCLAN,BRISAS DEL TITICACA,418162,2301050021,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,320,170,150,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-17.785545000000013,-70.543275
TACNA,TACNA,INCLAN,NUEVA ESPERANZA,418164,2301050025,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,6,15,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.856389999999976,-70.46830999999997
TACNA,TACNA,INCLAN,VILLA ESPERANZA,418165,2301050026,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,108,80,100,40,78,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.86509000000001,-70.45542999999998
TACNA,TACNA,INCLAN,QUEBRADA SECA,418166,2301050027,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,3,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.774681999999984,-70.480955
TACNA,TACNA,INCLAN,VILLA AGRARIA,418167,2301050028,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,40,30,50,20,45,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.738049999999987,-70.46847000000002
TACNA,TACNA,INCLAN,FUNDO BELEN,418169,2301050030,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,9,25,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.684309999999982,-70.47167999999999
TACNA,TACNA,INCLAN,LAS VIÑAS,418171,2301050032,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,7,21,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.889507999999978,-70.42371400000002
TACNA,TACNA,INCLAN,VALLES VERDES,418176,230105,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,50,47,150,0,0,Sin servicio,"Camión, cisterna o similar",No,Si,,,-17.68116500000002,-70.423565
TACNA,TACNA,INCLAN,VIRGEN DEL CARMEN,418177,230105,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,35,30,90,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.68116500000002,-70.423565
TACNA,TACNA,PACHIA,CHALLATA,418185,2301060008,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,4,10,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.838385000000017,-70.111018
TACNA,TACNA,PACHIA,JOSE HUAYCUYO,418190,2301060013,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,220,0,10,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-17.90649000000002,-70.15724699999998
TACNA,TACNA,PALCA,SIQUINE,418207,2301070009,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,1,2,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-17.437072,-69.549712
TACNA,TACNA,PALCA,LIPICHKAKA,418214,2301070017,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,6,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-17.468391999999994,-69.47864199999998
TACNA,TACNA,PALCA,AMACHI,418215,2301070018,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,3,7,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.465622999999994,-69.49984699999999
TACNA,TACNA,PALCA,CAIRIRE,418220,2301070024,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,4,10,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.494696999999974,-69.61316199999999
TACNA,TACNA,PALCA,CHONTACOLLO,418225,2301070030,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,4,13,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-17.524358000000007,-69.611673
TACNA,TACNA,PALCA,ROSASPATA,418229,2301070036,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,13,10,15,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-17.545016999999973,-69.58525800000001
TACNA,TACNA,PALCA,CALAPARQUE,418232,2301070039,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,5,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.567510000000027,-69.70935800000001
TACNA,TACNA,POCOLLAY,LAS COLINAS,418301,2301080012,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,32,0,132,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.977671999999984,-70.21003200000001
TACNA,TACNA,POCOLLAY,LOS MILAGROS,418302,2301080013,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,50,0,75,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.979939,-70.21242699999999
TACNA,TACNA,POCOLLAY,CENTAURO DE LAS VILCAS,418304,2301080015,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,80,0,30,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-18.004179000000022,-70.19582400000002
TACNA,TACNA,POCOLLAY,EL MIRADOR,418305,2301080016,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,19,0,57,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.978439999999978,-70.212016
TACNA,TACNA,SAMA,PAMPA LA JULIA,418309,2301090004,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,0,65,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.849030000000027,-70.55548199999998
TACNA,TACNA,SAMA,LA BANDA,418313,2301090008,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,20,80,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.872577999999976,-70.544893
TACNA,TACNA,SAMA,CUILONA,418314,2301090009,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,17,0,30,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.909772999999973,-70.58627000000001
TACNA,TACNA,SAMA,EL GOLPE,418315,2301090010,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,8,30,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-17.944203000000016,-70.612977
TACNA,TACNA,SAMA,YALATA,418316,2301090011,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,0,6,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.950842000000023,-70.616578
TACNA,TACNA,SAMA,EL HUAYCO,418317,2301090012,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,13,50,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-17.98339199999998,-70.63429300000001
TACNA,TACNA,SAMA,LA MORENA,418318,2301090013,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,3,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-17.994590000000017,-70.64546999999999
TACNA,TACNA,SAMA,MORO SAMA (PUERTO GRAU),418320,2301090015,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,500,0,250,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.994552,-70.880739
TACNA,TACNA,SAMA,CANEPA,418321,2301090016,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,50,0,1,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-18.090651999999977,-70.74775299999999
TACNA,TACNA,SAMA,LA VITUÑA,418322,2301090017,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,11,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-18.087206999999978,-70.66636299999999
TACNA,TACNA,SAMA,LOS BAÑOS,418329,2301090025,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,0,1,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-18.175020000000018,-70.65145000000001
TACNA,TACNA,SAMA,AGUA DULCE,418331,2301090027,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,300,160,160,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-17.94891100000001,-70.56558999999999
TACNA,TACNA,SAMA,IRRIGACION EL COCAL,418332,2301090028,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,3,12,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-18.158417999999983,-70.65970499999997
TACNA,TACNA,SAMA,POZO REDONDO,418334,2301090030,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,200,0,45,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-18.079177000000016,-70.75777799999997
TACNA,TACNA,SAMA,SAN PABLO,418335,2301090031,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,70,45,100,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.913110000000017,-70.61111
TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,SAN ANTONIO,418338,2301100002,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,53,0,86,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-18.056843000000015,-70.23211500000002
TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,EL CHASTUDAL,418342,2301100006,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,60,0,83,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-18.045812000000012,-70.219404
TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,LOS ALGARROBOS,418343,2301100007,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,28,0,53,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-18.075537999999995,-70.228226
TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,ASAPE,418344,2301100008,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,53,0,95,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-18.074926000000005,-70.199772
TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,ARUNTA,418345,2301100009,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,75,0,90,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-18.042001000000027,-70.218298
TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,PAMPA COLORADA,418347,2301100012,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,65,0,96,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-18.05139600000001,-70.217466
TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,DELTA,418348,2301100013,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,74,0,106,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-18.064899000000025,-70.21956499999999
TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,SAN JOSE,418350,2301100015,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,13,0,26,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-18.06824499999999,-70.211207
TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,LOS FRUTALES DE VIÑANI,418351,2301100016,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,70,0,95,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-18.078574000000003,-70.22643799999997
TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,MARCELINO CHURA,418356,2301100021,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,53,0,73,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-18.060541999999998,-70.208799
TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,AGRICULTORES ARUNTA AMPLIACION,418357,2301100022,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,13,0,26,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-18.099875999999995,-70.28122300000001
TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,SAN JUDAS TADEO,418359,2301100024,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,45,0,82,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-18.048607000000004,-70.22166600000003
TACNA,TACNA,LA YARADA LOS PALOS,COPARE II (NUEVO COPARE),418361,2301110002,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,250,200,840,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-18.124976000000004,-70.43080099999997
TACNA,TACNA,LA YARADA LOS PALOS,HIDROBIOLOGICOS EL PACIFICO,418370,2301110011,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,21,0,8,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-18.195651999999995,-70.58444800000001
TACNA,JORGE BASADRE,LOCUMBA,SAGOLLO,418622,2303010009,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,27,22,44,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.568962999999997,-70.69803200000001
TACNA,JORGE BASADRE,LOCUMBA,MAL PASO,418623,2303010010,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,6,12,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.57402000000002,-70.70565699999997
TACNA,JORGE BASADRE,LOCUMBA,CUAYLATA,418624,2303010011,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,2,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.607912,-70.73262199999999
TACNA,JORGE BASADRE,LOCUMBA,COCOTEA,418630,2303010018,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,3,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.649170000000026,-70.808133
TACNA,JORGE BASADRE,LOCUMBA,LAS AMERICAS,418634,2303010022,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,3,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.65151800000001,-70.89524699999998
TACNA,JORGE BASADRE,ITE,QUEBRADA HONDA,418693,2303030006,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,4,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-17.745650000000012,-70.88836300000003
TACNA,JORGE BASADRE,ITE,ICUY,418694,2303030007,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,5,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.837671999999998,-71.11328500000002
TACNA,JORGE BASADRE,ITE,TALAMOLLE,418697,2303030011,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,7,19,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.851031999999975,-71.02770700000002
