nom_dep,nom_prov,nom_dist,nom_ccpp,objectid,ubigeo_ccpp,compl_encuesta,tipo_encuesta,p94_ccppesce,tipo_ccpp,vivitotal,vivitot_hab,pobl_total,vivicon_conex,poblcon_accesoserv,tenen_serv,sinserv_formabast,p105_tienesistagua,p107_cuentasistdispexcr,p107a_realizdispexcr,p107a_realizdispexcr_pozocieg,coordx_padre,lat,lng
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,CONOYBADO,400595,1902010492,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,8,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.729901999999981,-76.50348500000001
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,PARINACOCHA,400596,1902010494,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,5,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.71592099999998,-76.497431
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,MULACHARINAN,400597,1902010498,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.720361000000025,-76.528433
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,YUPAHUANCA,400599,1902010501,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,5,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.719677999999988,-76.51114799999999
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,SIETE ESPUELAS,400604,1902010506,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.682258999999988,-76.47319700000003
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,HUAMAN ROJO,400605,1902010507,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,6,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.70655499999998,-76.49477200000001
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,RATAGAGA,400606,1902010508,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.694079999999985,-76.53821699999997
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,CUYOG,400609,1902010512,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,3,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.735953999999992,-76.5079
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,CELESTE COCHA,400610,1902010513,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,3,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.710733000000005,-76.500405
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,CURU CUTA,400613,1902010519,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,0,11,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.713745000000017,-76.52800000000002
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,AGUAS COCHA,400617,1902010529,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,8,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.738350000000025,-76.51859999999999
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,CUTO PIO,400619,1902010532,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,0,5,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.46972199999999,-76.61444
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,GOYLLARCOCHA,400621,1902010534,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,0,8,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.488013000000024,-76.62874
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,YANACANCHA,400630,1902010543,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,4,9,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-10.456891999999982,-76.53852699999999
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,MATATUNTA,400632,1902010545,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,2,3,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.628319999999974,-76.48449
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,COLLPAPATA,400638,1902010551,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,5,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.584195000000022,-76.53421400000002
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,YORAYCOCHA,400639,1902010552,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,2,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.63773500000002,-76.49168200000003
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,RUROC,400640,1902010553,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,6,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.621510999999998,-76.486444
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,PUYHUAN PUNTA,400641,1902010554,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.646501999999998,-76.50514500000003
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,YORAGCANCHA,400642,1902010555,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,6,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.606291999999996,-76.49099799999999
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,PARGO,400644,1902010557,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,0,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.621498999999972,-76.48821500000003
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,SHAYWA,400645,1902010558,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.55285600000002,-76.61679800000002
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,CHURIN PUQUIO,400646,1902010559,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.547797000000003,-76.61404099999999
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,RODEO,400652,1902010565,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,10,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.59473300000002,-76.46259199999997
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,PITACANCHA,400653,1902010566,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,6,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.593032999999991,-76.448062
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,CONDORGACHANAN,400656,1902010569,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,1,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.601808000000005,-76.55088699999999
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,QUISUARPATA,400658,1902010571,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.582029999999975,-76.56081999999998
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,GARACANCHA,400660,1902010573,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,6,17,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.57172700000001,-76.54075
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,MINA PATA,400664,1902010577,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.611978000000022,-76.56401699999998
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,PATA MAJADA,400665,1902010578,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,10,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.643711999999994,-76.55831
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,POTRERA,400666,1902010579,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,4,16,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.621120000000019,-76.60919999999999
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,TORO PUNUNAM,400669,1902010582,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,2,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.644695000000013,-76.56130999999999
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,YANAPACCHA,400670,1902010583,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,4,13,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.631417999999996,-76.575828
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,VISCACHAMACHAY,400671,1902010584,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.636664999999994,-76.58627200000001
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,CASA RUMI,400672,1902010585,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,3,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.643857000000025,-76.55185
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,PUCA YACU,400674,1902010587,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,6,25,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.667767000000026,-76.53072300000002
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,ATASH,400675,1902010588,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.631595000000004,-76.585015
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,HUANCA PATA,400676,1902010589,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.677829999999972,-76.48388799999998
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,PACULICCAN,400677,1902010590,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,5,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.706144999999992,-76.515285
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,GALLO PUQUIO,400681,1902010594,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,6,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.676087999999993,-76.500542
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,YURAK JALGANAN,400682,1902010595,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,2,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.692907999999989,-76.515693
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,MAYUSH,400701,1902020007,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,7,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.390876999999989,-76.415459
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,GORONCANCHA,400703,1902020009,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.396447000000023,-76.39705700000002
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,HUERTAPAMPA,400709,1902020015,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,12,46,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.417145000000005,-76.43170300000003
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,CONDORBAMBA,400713,1902020019,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,6,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.425333000000023,-76.41384299999999
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,CHURA HURA,400715,1902020021,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,12,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.435776999999973,-76.43040500000001
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,TRANCA,400718,1902020026,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.47152699999998,-76.43365699999998
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,CANTA,400719,1902020027,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,8,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.474865000000023,-76.44033300000001
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,CONDORGAYAN,400720,1902020028,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,2,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.481152000000009,-76.43574999999998
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,HUAYRAPATA,400721,1902020029,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.479881999999975,-76.43510700000002
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,JUITO CORRAL,400725,1902020033,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,9,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.511433000000011,-76.39307400000001
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,CHIRIR,400726,1902020034,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,10,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.528331999999978,-76.39144700000003
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,HUANYAN,400727,1902020035,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,4,14,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.550227000000007,-76.393553
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,VARGAS MACHAY,400728,1902020038,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,5,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.548945000000003,-76.396615
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,PAMPACANCHA,400729,1902020039,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,5,15,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.55610999999999,-76.38420000000002
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,HUISLAMACHAY,400731,1902020041,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,8,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.560510000000022,-76.36912000000001
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,LUMLUM (LUMBRUN),400732,1902020042,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,11,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.557608000000016,-76.37048299999998
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,LOMA HERMOZA,400733,1902020043,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,11,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.582926999999984,-76.35184700000002
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,TICTE,400736,1902020046,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,18,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.589690000000019,-76.35464999999999
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,YANACANCHA,400737,1902020047,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,12,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.596220000000017,-76.35709700000001
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,UCRUCANCHA,400738,1902020048,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,9,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.596762000000012,-76.34870000000001
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,HUANRIN,400739,1902020049,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,8,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.566772000000014,-76.39106500000003
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,CHAMPACRUZ,400740,1902020050,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,15,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.600097000000005,-76.41564699999998
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,CASACANCHA,400741,1902020051,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,7,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.607178999999974,-76.35013199999997
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,JATUM PAMPA,400747,1902020060,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,3,14,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.433162999999979,-76.438872
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,NIPINAN,400749,1902020063,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,6,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.484534999999994,-76.43766799999997
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,CALUARRAGA,400751,1902020065,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,8,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.512470000000008,-76.39004999999997
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,HUACHAK,400752,1902020066,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,7,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.560418000000027,-76.38736699999998
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,REAGRAU,400753,1902020068,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,3,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.40305699999999,-76.39770499999997
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,CHURAYWA,400754,1902020069,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,3,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.466155000000015,-76.43244499999997
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,ISHCO CUASHGA,400755,1902020070,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,2,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.551153,-76.35105700000003
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,HUANCAYLLAN,400756,1902020071,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,7,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.550689999999975,-76.37934000000001
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,GANTUYOC,400758,1902020073,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.475970000000018,-76.43902200000002
PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,NUMERO TRES,400761,1902030002,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,12,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.480997000000002,-76.40513700000002
PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,LIHUAG HUAGRA,400762,1902030003,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,10,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.487542000000019,-76.40974699999998
PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,CANCHA PUNQUI,400763,1902030004,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,4,17,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.498040000000003,-76.40964000000002
PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,JATUN CANCHA PUNQUI (CANCHAPUNQUE),400764,1902030005,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,8,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.511210000000005,-76.40315700000002
PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,HUCUSHCANCHA,400766,1902030009,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,14,14,40,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.476321999999982,-76.38929000000002
PASCO,DANIEL ALCIDES CARRION,PAUCAR,RURINCOCHA,400768,1902040005,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,9,7,18,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-10.31941999999998,-76.41710999999998
PASCO,DANIEL ALCIDES CARRION,PAUCAR,QUEROCANCHA,400774,1902040012,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.339710000000025,-76.45222999999999
PASCO,DANIEL ALCIDES CARRION,PAUCAR,VEINTE DE MARZO,400777,1902040018,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,9,9,30,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.336203000000012,-76.442208
PASCO,DANIEL ALCIDES CARRION,PAUCAR,PUAGHUANCA,400778,1902040020,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,3,12,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.34980999999999,-76.44661000000002
PASCO,DANIEL ALCIDES CARRION,PAUCAR,QUISHUARCANCHA,400780,1902040022,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,2,15,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.329233999999985,-76.43107300000003
PASCO,DANIEL ALCIDES CARRION,PAUCAR,PUTAGA,400781,1902040023,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,2,10,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.331597999999985,-76.444073
PASCO,DANIEL ALCIDES CARRION,PAUCAR,SHUPLA,400782,1902040025,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,1,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-10.343391999999994,-76.40603399999998
PASCO,DANIEL ALCIDES CARRION,PAUCAR,TAMBILLO,400786,1902040032,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,6,12,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.339247,-76.46835299999998
PASCO,DANIEL ALCIDES CARRION,PAUCAR,CONDORGAGA,400788,1902040036,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,15,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.347014000000001,-76.44453700000003
PASCO,DANIEL ALCIDES CARRION,PAUCAR,LACLAG,400790,1902040039,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,8,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.342003999999974,-76.42976199999998
PASCO,DANIEL ALCIDES CARRION,PAUCAR,CHAGACANCHA,400791,1902040040,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,7,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.347120000000018,-76.46021999999999
PASCO,DANIEL ALCIDES CARRION,PAUCAR,JOGORANGRA,400792,1902040043,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,5,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-10.348119999999994,-76.43581699999999
