nom_dep,nom_prov,nom_dist,nom_ccpp,objectid,ubigeo_ccpp,p94_ccppesce,tipo_ccpp,vivitotal,vivitot_hab,pobl_total,vivicon_conex,poblcon_accesoserv,tenen_serv,conserv_formabast,p105_tienesistagua,p107_cuentasistdispexcr,p107a_realizdispexcr,p107a_realizdispexcr_pozocieg,lat,lng
MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,TOCLLALACA,398265,1802040138,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,9,4,4,0,0,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-16.358442000000025,-70.38715000000002
MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,HUATAGUA,398474,1802070004,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,80,50,179,0,0,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-16.42777799999999,-70.825538
MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,JANAC HUARINA,398480,1802070010,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,6,20,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-16.439028000000008,-70.81469299999998
MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,HUARINA,398481,1802070011,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,38,30,130,0,0,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-16.444942000000026,-70.81691000000001
MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,ANIMAS,398482,1802070012,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,5,15,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-16.450732000000016,-70.81210700000003
MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,CHAMPANA,398488,1802070018,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,4,2,2,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-16.494370000000004,-70.81876
MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,ORCOSANI,398515,1802080007,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,1,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-16.464647000000014,-71.09103599999997
MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,JORATA,398530,1802080023,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,3,4,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-16.62076300000001,-71.231043
MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,TILIA,398539,1802080035,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,3,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-16.663265000000024,-71.17429199999998
MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,AYLAQUE,398540,1802080036,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,5,20,6,20,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-16.67197299999998,-71.16927700000002
MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,SANTA ROSA,398554,1802090002,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,6,2,6,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-16.742227000000014,-70.86777699999999
MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,QUIANTO,398555,1802090003,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,10,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-16.74041699999998,-70.796067
MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,SANTA CRUZ,398556,1802090004,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,12,31,8,23,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-16.745157000000006,-70.865005
MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,SAN JOSE DE CHIMPAPAMPA,398557,1802090005,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,70,60,180,60,180,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-16.75317799999999,-70.86655000000002
MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,ALTO LA VILLA DEL CARMEN,398558,1802090006,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,9,4,10,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-16.753671999999995,-70.87570299999999
MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,TOJRA,398559,1802090007,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,5,1,5,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-16.749653000000023,-70.88149299999998
MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,GUADALUPE,398560,1802090008,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,8,15,8,15,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-16.752006999999992,-70.87061999999997
MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,YARAGUA,398561,1802090009,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,30,120,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-16.756880000000024,-70.82560000000001
MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,CAMPAYA,398564,1802090013,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,15,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-16.775667999999996,-70.96076
MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,LACTOGEN,398566,1802090015,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,6,11,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-16.759773999999993,-70.82670100000001
MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,PEDREGAL,398568,1802090017,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,5,5,8,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-16.737662,-70.86509699999999
MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,LA CATA,398573,1802090022,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,2,2,4,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-16.749987999999973,-70.87447200000003
MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,EL CHORRO,398577,1802090026,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,10,5,10,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-16.749247000000025,-70.86834800000003
MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,LA ISLA,398578,1802090027,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,4,2,4,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-16.744618000000003,-70.86722700000001
MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,SAN FRANCISCO,398580,1802090029,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,6,4,12,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-16.742745000000014,-70.865343
MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,CASAHUASI,398618,1802100049,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,14,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-16.14851900000002,-70.76616899999999
MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,TONJAHUA,398638,1802100077,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,3,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-16.427442999999982,-70.84685999999999
MOQUEGUA,ILO,EL ALGARROBAL,EL ALGARROBAL,398713,1803020001,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,12,100,0,0,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-17.62267300000002,-71.26836400000002
MOQUEGUA,ILO,EL ALGARROBAL,LA CARA,398732,1803020037,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,2,11,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-17.621584999999982,-71.31584700000002
MOQUEGUA,ILO,EL ALGARROBAL,POQUERA,398733,1803020038,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,10,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-17.62278600000002,-71.31153499999999
PASCO,PASCO,PALLANCHACRA,PARIACANCHA (SAN MIGUEL DE PARIACANCHA),399366,1901060014,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,9,35,30,35,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.427683000000002,-76.27835199999998
PASCO,PASCO,PALLANCHACRA,CHAUYAR,399395,1901060052,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,14,10,27,10,27,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.461307999999974,-76.24720300000001
PASCO,PASCO,PALLANCHACRA,SHARQUI,399398,1901060056,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,2,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-10.417247999999972,-76.23918400000002
PASCO,PASCO,PAUCARTAMBO,NUEVO AMANECER,399423,1901070031,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,25,19,95,0,0,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.736053000000027,-75.66368699999998
PASCO,PASCO,PAUCARTAMBO,LA FLORIDA,399429,1901070037,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,17,17,68,45,100,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-10.753353000000004,-75.834227
PASCO,PASCO,PAUCARTAMBO,ESCALON,399468,1901070077,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,26,21,270,21,270,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.821082999999987,-75.91679699999997
PASCO,PASCO,PAUCARTAMBO,MOYOBAMBA,399500,1901070110,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,17,17,34,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.763238000000001,-75.76145200000002
PASCO,PASCO,PAUCARTAMBO,PUCARA ALTO,399503,1901070113,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,8,25,8,25,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.746061999999995,-75.685385
PASCO,PASCO,PAUCARTAMBO,ROSA PATA,399545,1901070162,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,5,15,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-10.742133000000024,-75.58230600000002
PASCO,PASCO,PAUCARTAMBO,SAN FRANCISCO,399554,1901070171,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,427,389,1393,389,1393,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.786313000000007,-75.826932
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,ALGAHUANCA,399567,1901080013,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,15,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.497005000000001,-76.19915700000001
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,MAYURA,399568,1901080014,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,8,4,8,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.500932999999975,-76.22098699999998
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,RACCHA,399570,1901080016,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,6,18,6,18,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.498078000000021,-76.21679999999998
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,MULIPUQUIO,399578,1901080026,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,10,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.509282999999982,-76.20066200000002
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,CASHAPUCRO,399585,1901080034,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,10,22,10,22,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.520398999999998,-76.209206
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,ISHCAYPUCRO,399586,1901080035,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,10,5,10,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.519432999999992,-76.20903299999998
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,MUÑATACANGA,399597,1901080047,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,6,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.542520000000025,-76.22253
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,COCHAPAMPA,399600,1901080050,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,25,22,75,0,0,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.549508000000003,-76.22078499999998
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,CUELLAR CANCHA,399604,1901080054,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,8,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.547432000000015,-76.22125599999998
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,RIHUINACUSHA,399606,1901080057,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,9,8,40,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.559277000000009,-76.214787
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,CHICCHAO,399620,1901080073,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,5,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.62095499999998,-76.219673
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,MIRAFLORES,399626,1901080079,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,16,16,80,0,0,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.470280000000002,-76.21758699999998
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,AYUQUI,399632,1901080087,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,13,75,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.604489999999998,-76.263893
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,LONGRERA,399637,1901080092,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,5,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-10.626815000000022,-76.21303799999998
PASCO,PASCO,TICLACAYAN,QUIPAPUQUION,399877,1901100022,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,8,26,8,26,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.529789999999991,-76.178448
PASCO,PASCO,TICLACAYAN,MACHALAN,399878,1901100023,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,15,0,0,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.530973000000017,-76.16576199999997
PASCO,PASCO,TICLACAYAN,JOSE CARLOS MARIATEGUI,399957,1901100123,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,51,51,153,51,153,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.52757600000001,-76.178199
PASCO,PASCO,YANACANCHA,SANTA ROSA DE PITIC BAJA,400172,1901130009,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,60,60,130,60,130,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.618796999999972,-76.187251
PASCO,PASCO,YANACANCHA,SAN MIGUEL,400175,1901130015,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,20,50,20,50,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.62069600000001,-76.19106599999998
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LUYCHOMARGANAN,400370,1902010173,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,2,8,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.584136999999998,-76.500337
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,ONDOCORRAL,400481,1902010330,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,4,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.534947999999986,-76.586458
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,AGO PATA,400950,1902060030,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,30,60,30,60,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.471467000000018,-76.344425
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,SANTIAGO,400963,1902060043,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,25,25,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-10.489970000000028,-76.35768999999999
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,AZULMINA 2,400979,1902060059,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,6,19,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.501458000000014,-76.25748199999998
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,MARANILLOC,401019,1902060100,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,7,20,4,12,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.439250000000015,-76.36836699999998
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,AGO,401045,1902060129,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,14,12,18,0,0,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.48714000000001,-76.31436000000002
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,CENTRAL,401048,1902060132,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,15,20,0,0,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.462159999999983,-76.31905999999998
PASCO,DANIEL ALCIDES CARRION,TAPUC,AGOBAMBA,401059,1902070008,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,20,80,15,15,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-10.419474999999977,-76.45841000000001
PASCO,DANIEL ALCIDES CARRION,TAPUC,CANCHAPAMPA,401060,1902070009,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,15,5,15,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-10.415970000000016,-76.44594999999998
PASCO,DANIEL ALCIDES CARRION,TAPUC,MOLINO,401063,1902070012,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,6,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-10.416985000000011,-76.44383800000003
PASCO,DANIEL ALCIDES CARRION,TAPUC,MUYOG,401064,1902070013,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,6,30,5,5,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.421224999999993,-76.45012200000002
PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,MILPOPATA,401128,1902080021,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,8,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.53327999999999,-76.41737999999998
PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,PUCROCOCHA,401134,1902080028,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,4,10,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.533191999999985,-76.43731000000002
PASCO,OXAPAMPA,OXAPAMPA,SANTA CLARA,401184,1903010016,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,30,5,30,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.544083,-75.42951699999998
PASCO,OXAPAMPA,OXAPAMPA,LA ESPERANZA,401190,1903010023,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,350,350,780,350,780,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.584544999999991,-75.39207499999998
PASCO,OXAPAMPA,OXAPAMPA,LLAMAQUIZU,401194,1903010027,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,250,220,485,220,485,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.611722999999984,-75.38135799999998
PASCO,OXAPAMPA,OXAPAMPA,PORVENIR,401213,1903010048,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,3,12,5,12,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.802436999999998,-75.334857
PASCO,OXAPAMPA,OXAPAMPA,ATO CHURUMAZU BILINGUE,401224,1903010066,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,12,82,5,20,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-10.762935000000027,-75.34295200000003
PASCO,OXAPAMPA,OXAPAMPA,EL ONCE,401232,1903010077,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,26,26,120,3,3,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.826213999999993,-75.31005199999998
PASCO,OXAPAMPA,OXAPAMPA,ALTO MESAPATA,401236,1903010082,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,33,30,105,33,105,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.743603000000007,-75.35820799999999
PASCO,OXAPAMPA,OXAPAMPA,BAJO MESAPATA,401237,1903010083,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,25,22,71,25,71,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.75162499999999,-75.36239699999999
PASCO,OXAPAMPA,CHONTABAMBA,NUEVA BERNA,401248,1903020004,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,333,333,1125,333,1125,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.574133000000018,-75.409471
PASCO,OXAPAMPA,CHONTABAMBA,SANTO DOMINGO,401250,1903020006,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,98,98,343,98,343,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.579592999999988,-75.40950700000002
PASCO,OXAPAMPA,CHONTABAMBA,SAN CARLOS,401251,1903020007,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,83,83,232,117,503,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-10.57905199999999,-75.41076299999997
PASCO,OXAPAMPA,CHONTABAMBA,TUNQUICUEVA,401253,1903020009,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,15,53,15,53,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.605632000000014,-75.42974500000003
PASCO,OXAPAMPA,CHONTABAMBA,MARIA TERESA,401264,1903020021,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,26,26,89,26,89,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.698347000000012,-75.457043
PASCO,OXAPAMPA,CHONTABAMBA,GRAMAZU,401275,1903020037,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,68,68,219,83,235,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-10.51369299999999,-75.45213000000001
PASCO,OXAPAMPA,CHONTABAMBA,VISTA ALEGRE (SHINANCA),401276,1903020038,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,11,11,38,11,38,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-10.697272999999996,-75.46328199999999
PASCO,OXAPAMPA,CHONTABAMBA,ZIPIZU,401285,190302,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,17,17,61,22,73,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-10.64729699999998,-75.46911
PASCO,OXAPAMPA,HUANCABAMBA,SAN PABLO,401290,1903030005,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,8,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-10.31370800000002,-75.54214000000002
PASCO,OXAPAMPA,HUANCABAMBA,PAVO PAMPA,401303,1903030019,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,58,58,168,10,46,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.41894000000002,-75.529135
PASCO,OXAPAMPA,HUANCABAMBA,SAN LUIS,401306,1903030022,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,36,36,104,23,80,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.42381499999999,-75.529968
PASCO,OXAPAMPA,HUANCABAMBA,BELLAVISTA,401313,1903030029,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,22,22,88,0,0,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.444549999999992,-75.51104199999997
PASCO,OXAPAMPA,HUANCABAMBA,PUEBLO NUEVO,401316,1903030032,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,18,16,57,16,57,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.47545500000001,-75.43885
PASCO,OXAPAMPA,HUANCABAMBA,NAVARRA,401318,1903030034,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,47,44,137,44,137,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.480637000000002,-75.440562
PASCO,OXAPAMPA,HUANCABAMBA,CHOSICA,401320,1903030036,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,13,11,31,11,31,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.475506999999993,-75.44810799999999
PASCO,OXAPAMPA,HUANCABAMBA,TABLACHACA,401338,1903030058,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,7,17,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-10.472561999999982,-75.47723500000001
PASCO,OXAPAMPA,HUANCABAMBA,IRUÑA,401340,1903030060,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,6,34,6,34,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.48468200000002,-75.44392299999998
PASCO,OXAPAMPA,HUANCABAMBA,ORIENTAL,401341,1903030061,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,11,11,44,0,0,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.489989999999977,-75.46264300000001
PASCO,OXAPAMPA,HUANCABAMBA,SANTA ROSA,401354,1903030085,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,60,60,173,0,0,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-10.519145999999978,-75.66904
